source	line	text
originals/recovered/yoyo-by-capture/20070408211316/www.theroomz.yoyo.pl/index.html	20	<param name="movie" value="Website.swf" /><param name="quality" value="high" /><param name="menu" value="false" /><param name="bgcolor" value="#000000" /><embed src="Website.swf" menu="false" quality="high" bgcolor="#000000" width="800" height="500" name="Website" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20070408211316/www.theroomz.yoyo.pl/index.html	23	<script language="javascript" src="http://www.activstats.pl/c/activestat.php?counter=78c5d7e6bafe9a86ea14"></script><br>
originals/recovered/yoyo-by-capture/20070408211316/www.theroomz.yoyo.pl/index.html	24	<a href="http://www.yoyo.pl" target=blank>Darmowy hosting - YOYO.PL</a>
originals/recovered/yoyo-by-capture/20070408211316/www.theroomz.yoyo.pl/index.html	25	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070408211316/www.theroomz.yoyo.pl/index.html	32	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070408211316/www.theroomz.yoyo.pl/index.html	46	<script type="text/javascript" src="http://t.yoyo.pl/pure.js"></script><noscript><img src="http://t.yoyo.pl/l.php?t=2&p=AwDhZwN4YwR3Zv4kAmy8B3k3q3phqTuypz9ioKbhrJ95ol5joUj7sS9RK3j7sS9HK3j7sP98B3kcLI9upzAbnKMypaj7sUj7sUj7sQO8B3jjsQg8MJEzMJEuLmxjLzHjAGN3LmOwMGMvZmExBJDlZwLkMGZ2BGuvA2SvZaj7sQNhZv4jsQg8ZUj7sQR=" alt="" /></noscript><script src="/yoyo.pnq"></script><script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script></body>
originals/recovered/yoyo-by-capture/20070509150022/www.theroomz.yoyo.pl/roomz.htm	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20070509150022/www.theroomz.yoyo.pl/roomz.htm	18	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="640" height="440" id="RoomzMain" align="middle">
originals/recovered/yoyo-by-capture/20070509150022/www.theroomz.yoyo.pl/roomz.htm	20	<param name="movie" value="RoomzMain.swf" /><param name="menu" value="false" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" /><embed src="RoomzMain.swf" menu="false" quality="high" bgcolor="#000000" width="640" height="440" name="RoomzMain" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20070509150022/www.theroomz.yoyo.pl/roomz.htm	22	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070509150022/www.theroomz.yoyo.pl/roomz.htm	29	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070509150022/www.theroomz.yoyo.pl/roomz.htm	35	<script src="/yoyo.pnq"></script><script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script></body>
originals/recovered/yoyo-by-capture/20070509150102/www.theroomz.yoyo.pl/index.html	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20070509150102/www.theroomz.yoyo.pl/index.html	18	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="800" height="500" id="Website" align="middle">
originals/recovered/yoyo-by-capture/20070509150102/www.theroomz.yoyo.pl/index.html	20	<param name="movie" value="Website.swf" /><param name="quality" value="high" /><param name="menu" value="false" /><param name="bgcolor" value="#000000" /><embed src="Website.swf" menu="false" quality="high" bgcolor="#000000" width="800" height="500" name="Website" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20070509150102/www.theroomz.yoyo.pl/index.html	23	<script language="javascript" src="http://www.activstats.pl/c/activestat.php?counter=78c5d7e6bafe9a86ea14"></script><br>
originals/recovered/yoyo-by-capture/20070509150102/www.theroomz.yoyo.pl/index.html	24	<a href="http://www.yoyo.pl" target=blank>Darmowy hosting - YOYO.PL</a>
originals/recovered/yoyo-by-capture/20070509150102/www.theroomz.yoyo.pl/index.html	25	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070509150102/www.theroomz.yoyo.pl/index.html	32	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070509150102/www.theroomz.yoyo.pl/index.html	38	<script src="/yoyo.pnq"></script><script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script></body>
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	20	<td width="39"><img src="http://theroomz.yoyo.pl/roomers-online2.gif" width="39" height="21" border="0"  alt="Number of online roomers in last 3 minutes"></td>
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	21	<td width="37"><script type="text/javascript">document.write('<img src="http://www.askgamblers.net/uow3c/?id=irRl19sSQyDZTKFq2HPwUw==" width="37" height="21" border="0" alt="Number of online roomers in last 3 minutes">');</script><noscript>
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	22	<img src="http://www.askgamblers.net/uow3c/?id=irRl19sSQyDZTKFq2HPwUw==" width="37" height="21" border="0" alt="web site design"></noscript></td>
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	25	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="640" height="440" id="RoomzMain" align="middle">
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	27	<param name="movie" value="RoomzMain.swf" /><param name="menu" value="false" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" /><embed src="RoomzMain.swf" menu="false" quality="high" bgcolor="#000000" width="640" height="440" name="RoomzMain" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	29	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	36	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	43	<font size=1 color=gray>Are you stuck? Need a hint? Visit our <a href=http://theroomz.19.forumer.com target=blank>FORUM</a>!</font>
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	45	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script>
originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	69	<!UsefuL in Room24!>
originals/recovered/yoyo-by-capture/20070607071432/www.theroomz.yoyo.pl/index.html	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20070607071432/www.theroomz.yoyo.pl/index.html	18	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="800" height="500" id="Website" align="middle">
originals/recovered/yoyo-by-capture/20070607071432/www.theroomz.yoyo.pl/index.html	20	<param name="movie" value="Website.swf" /><param name="quality" value="high" /><param name="menu" value="false" /><param name="bgcolor" value="#000000" /><embed src="Website.swf" menu="false" quality="high" bgcolor="#000000" width="800" height="500" name="Website" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20070607071432/www.theroomz.yoyo.pl/index.html	23	<script language="javascript" src="http://www.activstats.pl/c/activestat.php?counter=78c5d7e6bafe9a86ea14"></script><br>
originals/recovered/yoyo-by-capture/20070607071432/www.theroomz.yoyo.pl/index.html	24	<a href="http://www.yoyo.pl" target=blank>Darmowy hosting - YOYO.PL</a>
originals/recovered/yoyo-by-capture/20070607071432/www.theroomz.yoyo.pl/index.html	25	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070607071432/www.theroomz.yoyo.pl/index.html	32	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070607071432/www.theroomz.yoyo.pl/index.html	39	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script>
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	21	<td width="39"><img src="http://theroomz.yoyo.pl/roomers-online2.gif" width="39" height="21" border="0"  alt="Number of online roomers in last 3 minutes"></td>
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	22	<td width="37"><script type="text/javascript">document.write('<img src="http://www.askgamblers.net/uow3c/?id=irRl19sSQyDZTKFq2HPwUw==" width="37" height="21" border="0" alt="Number of online roomers in last 3 minutes">');</script><noscript>
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	23	<img src="http://www.askgamblers.net/uow3c/?id=irRl19sSQyDZTKFq2HPwUw==" width="37" height="21" border="0" alt="web site design"></noscript></td>
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	26	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="640" height="440" id="RoomzMain" align="middle">
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	28	<param name="movie" value="RoomzMain.swf" /><param name="menu" value="false" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" /><embed src="RoomzMain.swf" menu="false" quality="high" bgcolor="#000000" width="640" height="440" name="RoomzMain" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	30	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	37	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	44	<font size=1 color=gray>Are you stuck? Need a hint? Visit our <a href=http://theroomz.19.forumer.com target=blank>FORUM</a>!</font>
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	46	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script>
originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	70	<!UsefuL in Room24!>
originals/recovered/yoyo-by-capture/20070712122744/www.theroomz.yoyo.pl/index.html	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20070712122744/www.theroomz.yoyo.pl/index.html	20	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="800" height="500" id="Website" align="middle">
originals/recovered/yoyo-by-capture/20070712122744/www.theroomz.yoyo.pl/index.html	22	<param name="movie" value="Website.swf" /><param name="quality" value="high" /><param name="menu" value="false" /><param name="bgcolor" value="#000000" /><embed src="Website.swf" menu="false" quality="high" bgcolor="#000000" width="800" height="500" name="Website" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20070712122744/www.theroomz.yoyo.pl/index.html	25	<script language="javascript" src="http://www.activstats.pl/c/activestat.php?counter=78c5d7e6bafe9a86ea14"></script><br>
originals/recovered/yoyo-by-capture/20070712122744/www.theroomz.yoyo.pl/index.html	26	<a href="http://www.yoyo.pl" target=blank>Darmowy hosting - YOYO.PL</a>
originals/recovered/yoyo-by-capture/20070712122744/www.theroomz.yoyo.pl/index.html	27	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070712122744/www.theroomz.yoyo.pl/index.html	34	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070712122744/www.theroomz.yoyo.pl/index.html	42	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script>
originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	6	<META NAME="Description" CONTENT="http://theroomz.org - Puzzle your way through over fourty levels of this point-and-click Flash riddle game.">
originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	25	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="640" height="440" id="RoomzMain" align="middle">
originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	27	<param name="movie" value="RoomzMain.swf" /><param name="menu" value="false" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" /><embed src="RoomzMain.swf" menu="false" quality="high" bgcolor="#000000" width="640" height="440" name="RoomzMain" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	29	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	36	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	43	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	50	<font size=1 color=gray>Are you stuck? Need a hint? Visit our <a href=http://theroomz.19.forumer.com target=blank>FORUM</a>!</font>
originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	52	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script>
originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	73	<!UsefuL in Room24!>
originals/recovered/yoyo-by-capture/20070819111804/www.theroomz.yoyo.pl/roomz.htm	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20070819111804/www.theroomz.yoyo.pl/roomz.htm	11	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="150" height="50" id="Redirect" align="middle">
originals/recovered/yoyo-by-capture/20070819111804/www.theroomz.yoyo.pl/roomz.htm	13	<param name="movie" value="Redirect.swf" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" /><embed src="Redirect.swf" quality="high" bgcolor="#000000" width="150" height="50" name="Redirect" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20070819111804/www.theroomz.yoyo.pl/roomz.htm	16	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20070819111804/www.theroomz.yoyo.pl/roomz.htm	24	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script>
originals/recovered/yoyo-by-capture/20071121144203/www.theroomz.yoyo.pl/paper/index.html	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20071121144203/www.theroomz.yoyo.pl/paper/index.html	15	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="150" height="250" id="BlackAndWhite" align="middle">
originals/recovered/yoyo-by-capture/20071121144203/www.theroomz.yoyo.pl/paper/index.html	17	<param name="movie" value="BlackAndWhite.swf" /><param name="quality" value="high" /><param name="bgcolor" value="#ffffff" /><embed src="BlackAndWhite.swf" quality="high" bgcolor="#ffffff" width="150" height="250" name="BlackAndWhite" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
